,created_at,retweet_count,favorite_count,rating_numerator,rating_denominator,dog_breed,display_text_range,entities_size_large_w,entities_size_large_h
977,2016-03-14 18:42:20+00:00,509,1969,10,10,maltese_dog,141,639,792
978,2016-03-14 16:02:49+00:00,605,2381,8,10,shetland_sheepdog,80,1024,768
979,2016-03-14 03:50:21+00:00,516,2156,11,10,labrador_retriever,132,768,1024
980,2016-03-14 02:39:42+00:00,5105,11231,11,10,chihuahua,89,577,1024
981,2016-03-14 02:04:08+00:00,577,2213,45,50,borzoi,145,660,1024
982,2016-03-13 23:24:56+00:00,359,1831,10,10,siberian_husky,139,1024,1820
983,2016-03-13 15:43:18+00:00,1456,4226,9,10,rottweiler,141,1024,1024
984,2016-03-13 02:43:08+00:00,795,2699,9,10,schipperke,138,768,1024
985,2016-03-13 01:57:25+00:00,444,1503,10,10,eskimo_dog,139,1024,1024
986,2016-03-13 00:24:26+00:00,6172,14912,10,10,golden_retriever,112,576,1024
987,2016-03-12 19:35:15+00:00,728,2485,11,10,pomeranian,108,576,1024
988,2016-03-12 17:47:45+00:00,631,2293,11,10,german_short-haired_pointer,76,577,1024
989,2016-03-12 02:28:06+00:00,610,2292,13,10,shih-tzu,119,764,1024
990,2016-03-12 01:49:25+00:00,718,2766,11,10,chihuahua,133,576,1024
991,2016-03-11 18:18:36+00:00,1178,3234,10,10,pug,138,768,1024
992,2016-03-11 17:50:48+00:00,665,2144,11,10,basenji,108,768,1024
993,2016-03-11 04:35:39+00:00,1390,3897,10,10,cardigan,119,768,1024
994,2016-03-11 03:22:23+00:00,769,3033,11,10,french_bulldog,141,576,1024
995,2016-03-11 02:36:57+00:00,872,2425,9,10,norwich_terrier,100,640,619
996,2016-03-11 01:56:49+00:00,493,1763,10,10,staffordshire_bullterrier,134,575,1024
997,2016-03-10 20:26:26+00:00,1725,3987,13,10,malinois,130,1280,720
998,2016-03-10 18:25:30+00:00,990,2803,12,10,unknown,141,768,1024
999,2016-03-10 16:42:10+00:00,855,2434,11,10,toy_poodle,141,768,1024
1000,2016-03-10 03:55:45+00:00,855,2943,11,10,miniature_pinscher,141,576,1024
1001,2016-03-10 01:35:01+00:00,547,2241,10,10,whippet,141,576,1024
1002,2016-03-09 22:24:31+00:00,903,3048,7,10,unknown,110,768,1024
1003,2016-03-09 16:56:11+00:00,5628,15293,12,10,golden_retriever,122,576,1024
1004,2016-03-09 04:19:44+00:00,615,2025,4,10,kuvasz,141,1024,1517
1005,2016-03-09 03:45:22+00:00,533,2073,11,10,lakeland_terrier,129,768,1024
1006,2016-03-09 02:08:59+00:00,1122,3143,10,10,chihuahua,140,576,1024
1007,2016-03-09 01:26:57+00:00,961,2941,9,10,golden_retriever,141,1024,768
1008,2016-03-08 21:23:50+00:00,565,2237,10,10,bernese_mountain_dog,123,768,1024
1009,2016-03-08 20:09:54+00:00,699,2515,10,10,blenheim_spaniel,140,818,1024
1010,2016-03-08 04:25:07+00:00,611,2352,11,10,samoyed,129,576,1024
1011,2016-03-08 03:00:15+00:00,702,1976,10,10,pug,118,1024,1489
1012,2016-03-08 01:52:18+00:00,1208,3658,12,10,cocker_spaniel,121,768,1024
1013,2016-03-08 01:25:10+00:00,535,2072,11,10,chihuahua,134,576,1024
1014,2016-03-07 17:58:08+00:00,512,1847,3,10,unknown,135,1024,1820
1015,2016-03-07 03:24:33+00:00,881,2961,12,10,toy_poodle,136,2048,1536
1016,2016-03-07 00:57:27+00:00,964,2305,9,10,chihuahua,141,288,420
1017,2016-03-06 21:31:22+00:00,569,1942,10,10,unknown,103,768,1024
1018,2016-03-06 17:52:42+00:00,1269,3126,11,10,chow,141,768,1024
1019,2016-03-06 16:27:23+00:00,917,2831,12,10,golden_retriever,127,1024,1024
1020,2016-03-06 05:11:12+00:00,826,3093,12,10,tibetan_mastiff,91,720,960
1021,2016-03-06 02:46:44+00:00,7017,19146,12,10,pembroke,108,768,1024
1022,2016-03-06 01:31:11+00:00,427,1533,11,10,border_terrier,131,1024,1024
1023,2016-03-05 23:51:49+00:00,832,2453,11,10,papillon,140,560,856
1024,2016-03-05 17:16:20+00:00,1425,4630,7,10,samoyed,134,620,465
1025,2016-03-05 04:36:02+00:00,652,2805,10,10,staffordshire_bullterrier,138,768,1024
1026,2016-03-05 04:17:02+00:00,786,2862,12,10,golden_retriever,140,576,1024
1027,2016-03-04 23:32:15+00:00,487,2131,10,10,collie,141,1024,682
1028,2016-03-04 16:06:36+00:00,460,1766,11,10,labrador_retriever,69,639,1135
1029,2016-03-04 03:13:11+00:00,1010,2832,11,10,basenji,110,768,1024
1030,2016-03-03 19:32:29+00:00,809,2675,12,10,golden_retriever,104,768,1024
1031,2016-03-03 17:19:38+00:00,1435,3991,12,10,great_pyrenees,91,1024,816
1032,2016-03-03 16:23:38+00:00,1494,3422,11,10,chihuahua,140,576,1024
1033,2016-03-03 03:51:44+00:00,666,2688,11,10,chihuahua,117,576,751
1034,2016-03-03 02:49:06+00:00,706,2330,9,10,chesapeake_bay_retriever,65,576,1024
1035,2016-03-02 18:48:16+00:00,469,1931,10,10,collie,95,1024,816
1036,2016-03-02 16:23:36+00:00,549,1975,12,10,airedale,136,640,1136
1037,2016-03-02 03:30:25+00:00,1000,3915,12,10,norfolk_terrier,54,672,779
1038,2016-03-02 02:43:09+00:00,469,2018,10,10,pug,115,1024,768
1039,2016-03-02 01:56:53+00:00,1343,4605,12,10,golden_retriever,81,1024,768
1040,2016-03-02 00:05:17+00:00,884,2390,7,10,unknown,138,571,874
1041,2016-03-01 20:11:59+00:00,2587,5986,13,10,chihuahua,140,576,1024
1042,2016-03-01 02:53:32+00:00,881,2592,12,10,chihuahua,93,1024,1365
1043,2016-03-01 01:36:14+00:00,959,3069,11,10,samoyed,140,768,1024
1044,2016-02-29 17:56:32+00:00,3177,7192,12,10,pembroke,122,250,333
1045,2016-02-29 16:47:42+00:00,306,1412,10,10,brittany_spaniel,140,704,1024
1046,2016-02-29 01:17:46+00:00,510,1672,8,10,unknown,141,1024,629
1047,2016-02-28 21:25:30+00:00,833,2644,60,50,great_pyrenees,83,1024,768
1048,2016-02-28 02:50:28+00:00,398,1669,10,10,labrador_retriever,64,576,1024
1049,2016-02-28 02:29:55+00:00,1004,2932,10,10,boxer,129,768,1024
1050,2016-02-27 17:24:05+00:00,588,2319,11,10,unknown,136,768,1024
1051,2016-02-27 16:03:45+00:00,1356,3458,10,10,pembroke,141,720,720
1052,2016-02-27 03:42:44+00:00,1202,3416,9,10,miniature_pinscher,136,1024,576
1053,2016-02-27 02:32:12+00:00,614,2220,10,10,unknown,77,768,1024
1054,2016-02-27 00:55:11+00:00,1010,3154,12,10,golden_retriever,112,1024,768
1055,2016-02-26 23:10:06+00:00,338,1729,9,10,border_collie,135,316,356
1056,2016-02-26 17:20:56+00:00,489,1792,12,10,kuvasz,66,576,1024
1057,2016-02-26 04:48:02+00:00,2751,6671,11,10,pembroke,140,1024,768
1058,2016-02-26 02:20:37+00:00,11123,23798,10,10,unknown,126,576,1024
1059,2016-02-25 19:04:13+00:00,637,2307,6,10,unknown,138,1024,1024
1060,2016-02-25 02:42:00+00:00,950,2909,11,10,golden_retriever,89,768,1024
1061,2016-02-25 01:47:04+00:00,498,1970,10,10,bloodhound,149,1024,768
1062,2016-02-24 20:56:55+00:00,3090,11042,11,10,kelpie,133,768,1024
1063,2016-02-24 17:04:07+00:00,852,2589,12,10,pomeranian,137,1024,664
1064,2016-02-24 02:36:23+00:00,934,2952,12,10,west_highland_white_terrier,74,764,1024
1065,2016-02-23 23:39:59+00:00,685,2233,11,10,boston_bull,87,577,1024
1066,2016-02-23 19:44:20+00:00,1203,4269,9,10,golden_retriever,113,768,1024
1067,2016-02-23 04:06:20+00:00,873,3075,12,10,pomeranian,84,576,1024
1068,2016-02-23 02:12:47+00:00,914,3450,11,10,toy_poodle,141,604,404
1069,2016-02-22 21:59:57+00:00,1240,3177,11,10,french_bulldog,116,768,1024
1070,2016-02-22 02:57:08+00:00,411,1882,10,10,chihuahua,141,640,640
1071,2016-02-22 00:53:31+00:00,822,2519,9,10,yorkshire_terrier,140,768,1024
1072,2016-02-21 23:13:01+00:00,539,2397,10,10,border_collie,137,576,1024
1073,2016-02-21 01:19:47+00:00,4565,11013,12,10,chihuahua,104,768,1024
1074,2016-02-20 03:51:05+00:00,501,1988,11,10,schipperke,139,785,1023
1075,2016-02-20 02:06:50+00:00,549,2344,12,10,kuvasz,105,1024,1024
1076,2016-02-20 01:00:55+00:00,444,2221,10,10,rhodesian_ridgeback,135,766,1024
1077,2016-02-19 21:39:54+00:00,848,2201,7,10,unknown,138,576,1024
1078,2016-02-19 18:24:26+00:00,8303,20535,11,10,great_pyrenees,140,960,720
1079,2016-02-19 03:11:35+00:00,709,2338,10,10,american_staffordshire_terrier,103,960,936
1080,2016-02-19 02:20:14+00:00,516,2053,12,10,norwegian_elkhound,87,768,1024
1081,2016-02-18 23:28:52+00:00,1604,3702,6,10,pomeranian,139,576,1024
1082,2016-02-18 03:58:39+00:00,642,2367,10,10,beagle,66,1024,768
1083,2016-02-18 02:54:41+00:00,597,2007,11,10,italian_greyhound,113,768,1024
1084,2016-02-18 02:24:13+00:00,2394,6756,10,10,golden_retriever,141,1024,768
1085,2016-02-17 21:02:13+00:00,596,2391,6,10,unknown,139,640,640
1086,2016-02-17 18:49:22+00:00,523,1876,10,10,west_highland_white_terrier,139,809,809
1087,2016-02-17 17:01:14+00:00,1186,2965,9,10,chihuahua,141,577,765
1088,2016-02-17 03:45:29+00:00,836,2715,11,10,golden_retriever,119,577,1024
1089,2016-02-17 02:54:04+00:00,465,2008,12,10,border_terrier,95,750,1000
1090,2016-02-17 02:17:19+00:00,1089,2450,10,10,malinois,49,768,1024
1091,2016-02-17 02:02:25+00:00,531,1770,11,10,dandie_dinmont,141,464,352
1092,2016-02-16 20:28:06+00:00,4082,9259,5,10,unknown,141,628,845
1093,2016-02-16 04:15:05+00:00,2347,5375,12,10,pembroke,130,1024,1024
1094,2016-02-16 03:25:58+00:00,458,1988,12,10,golden_retriever,102,1024,1024
1095,2016-02-16 02:42:52+00:00,283,1223,10,10,pug,79,1022,1024
1096,2016-02-16 02:04:04+00:00,556,1887,11,10,samoyed,139,768,1024
1097,2016-02-15 23:13:03+00:00,383,1699,11,10,cairn,140,1024,1024
1098,2016-02-15 20:04:36+00:00,775,2842,10,10,labrador_retriever,84,1024,768
1099,2016-02-15 04:31:20+00:00,551,2029,3,10,unknown,140,575,1024
1100,2016-02-15 03:55:41+00:00,562,2209,8,10,schipperke,118,577,1024
1101,2016-02-15 03:27:04+00:00,1065,2651,12,10,shih-tzu,53,240,320
1102,2016-02-15 01:05:02+00:00,1078,2361,13,10,chihuahua,77,1024,818
1103,2016-02-14 21:55:47+00:00,860,3016,13,10,norfolk_terrier,92,1536,2048
1104,2016-02-14 19:35:46+00:00,804,2418,11,10,italian_greyhound,141,732,732
1105,2016-02-14 16:33:40+00:00,545,2293,10,10,german_short-haired_pointer,84,1024,1024
1106,2016-02-14 03:29:49+00:00,605,2217,10,10,samoyed,111,768,1024
1107,2016-02-14 03:01:06+00:00,332,1295,7,10,brittany_spaniel,117,612,1024
1108,2016-02-13 22:29:29+00:00,305,1164,12,10,samoyed,135,480,272
1109,2016-02-13 16:50:04+00:00,548,2093,9,10,french_bulldog,128,1024,1024
1110,2016-02-13 03:59:01+00:00,389,1666,10,10,pug,139,1024,1820
1111,2016-02-13 03:05:01+00:00,857,2036,11,10,boxer,141,720,720
1112,2016-02-12 21:49:15+00:00,1756,4308,11,10,italian_greyhound,131,960,747
1113,2016-02-12 17:22:12+00:00,5362,15183,9,10,labrador_retriever,145,621,557
1114,2016-02-12 16:16:41+00:00,665,2536,10,10,chesapeake_bay_retriever,141,639,851
1115,2016-02-12 04:07:53+00:00,299,1379,11,10,staffordshire_bullterrier,81,768,1024
1116,2016-02-12 03:47:39+00:00,1156,2962,11,10,pembroke,141,1024,1811
1117,2016-02-12 00:39:39+00:00,597,2159,10,10,great_dane,127,1024,1024
1118,2016-02-11 20:34:41+00:00,1037,2729,10,10,unknown,127,1024,1365
1119,2016-02-11 03:02:54+00:00,908,2841,11,10,lhasa,93,1024,768
1120,2016-02-11 01:42:02+00:00,1110,2706,11,10,shetland_sheepdog,118,768,1024
1121,2016-02-11 00:18:49+00:00,445,1848,8,10,whippet,72,768,1024
1122,2016-02-10 18:11:03+00:00,593,2190,11,10,unknown,141,576,1024
1123,2016-02-10 16:51:59+00:00,1246,3095,44,40,labrador_retriever,93,768,1024
1124,2016-02-10 04:06:43+00:00,1687,4268,10,10,toy_poodle,139,768,1024
1125,2016-02-10 03:22:44+00:00,881,2968,8,10,great_dane,124,1024,768
1126,2016-02-10 03:05:46+00:00,1041,2786,10,10,great_dane,138,1024,1820
1127,2016-02-10 02:14:42+00:00,605,2279,10,10,eskimo_dog,131,640,643
1128,2016-02-09 03:35:31+00:00,916,2862,12,10,chihuahua,106,577,1024
1129,2016-02-09 03:14:25+00:00,613,2122,9,10,appenzeller,130,611,540
1130,2016-02-09 02:40:05+00:00,1603,4366,12,10,kuvasz,60,576,1024
1131,2016-02-09 02:07:12+00:00,628,2211,9,10,unknown,130,764,1024
1132,2016-02-08 17:58:03+00:00,326,1346,10,10,toy_poodle,141,768,1024
1133,2016-02-08 15:14:57+00:00,574,2136,9,10,chesapeake_bay_retriever,118,577,765
1134,2016-02-08 00:20:23+00:00,907,2267,12,10,briard,47,638,357
1135,2016-02-07 18:51:43+00:00,1033,2868,7,10,borzoi,140,575,1024
1136,2016-02-06 03:50:33+00:00,1033,2704,11,10,pomeranian,85,693,960
1137,2016-02-06 02:22:53+00:00,690,2858,13,10,samoyed,103,720,960
1138,2016-02-06 00:35:13+00:00,654,1674,13,10,soft-coated_wheaten_terrier,102,824,842
1139,2016-02-05 15:27:17+00:00,1855,4112,8,10,old_english_sheepdog,109,750,911
1140,2016-02-05 03:18:42+00:00,1627,4018,12,10,basenji,124,852,1024
1141,2016-02-05 00:51:51+00:00,3192,7792,10,10,pug,135,616,1024
1142,2016-02-04 18:35:39+00:00,1278,3282,10,10,maltese_dog,127,768,1024
1143,2016-02-04 04:03:57+00:00,537,2406,12,10,papillon,83,575,767
1144,2016-02-04 02:40:08+00:00,973,2560,11,10,shih-tzu,132,576,1024
1145,2016-02-04 02:00:27+00:00,521,1449,4,10,unknown,139,720,1280
1146,2016-02-04 01:07:39+00:00,710,2379,6,10,boston_bull,141,768,1024
1147,2016-02-03 15:30:43+00:00,819,2473,10,10,unknown,137,610,1024
1148,2016-02-02 23:52:22+00:00,12833,32231,12,10,unknown,140,1024,689
1149,2016-02-02 03:08:26+00:00,245,1362,10,10,pomeranian,136,768,1024
1150,2016-02-02 02:53:12+00:00,535,1843,10,10,australian_terrier,148,768,1024
1151,2016-02-02 01:21:07+00:00,443,1785,9,10,boxer,110,640,1024
1152,2016-02-01 17:11:59+00:00,1829,3737,10,10,shih-tzu,138,960,720
1153,2016-02-01 15:39:48+00:00,831,2657,9,10,pekinese,133,768,1024
1154,2016-02-01 03:38:15+00:00,913,3060,11,10,pembroke,141,768,1024
1155,2016-01-31 23:42:03+00:00,323,1580,10,10,groenendael,140,576,1024
1156,2016-01-31 04:11:58+00:00,511,2409,7,10,unknown,111,578,1024
1157,2016-01-31 03:49:30+00:00,373,2293,9,10,scottish_deerhound,134,1024,576
1158,2016-01-31 03:00:47+00:00,715,2223,12,10,pug,83,768,1024
1159,2016-01-31 02:31:43+00:00,331,1400,10,10,malamute,103,729,749
1160,2016-01-31 00:25:18+00:00,1756,4541,3,10,unknown,140,1024,768
1161,2016-01-30 17:31:20+00:00,558,1600,11,10,unknown,124,320,568
1162,2016-01-30 03:52:58+00:00,1104,3036,10,10,labrador_retriever,144,768,1024
1163,2016-01-30 02:41:58+00:00,445,2012,11,10,golden_retriever,98,1024,1024
1164,2016-01-30 00:38:37+00:00,657,2599,9,10,vizsla,141,768,1024
1165,2016-01-29 19:36:08+00:00,2853,7121,12,10,shih-tzu,106,768,1024
1166,2016-01-29 16:30:45+00:00,548,1531,11,10,cocker_spaniel,100,384,480
1167,2016-01-29 15:36:45+00:00,398,1658,10,10,yorkshire_terrier,135,764,1024
1168,2016-01-29 03:56:12+00:00,685,2446,9,10,saint_bernard,137,604,397
1169,2016-01-29 03:03:25+00:00,775,2197,10,10,mexican_hairless,88,640,433
1170,2016-01-29 02:46:29+00:00,531,1586,10,10,soft-coated_wheaten_terrier,48,640,852
1171,2016-01-29 02:17:12+00:00,701,2034,10,10,german_short-haired_pointer,140,688,739
1172,2016-01-28 21:54:41+00:00,782,2601,12,10,samoyed,87,643,1000
1173,2016-01-28 16:53:37+00:00,3241,6144,13,10,samoyed,93,196,327
1174,2016-01-28 04:44:32+00:00,1374,3952,12,10,golden_retriever,141,576,1024
1175,2016-01-28 02:30:58+00:00,1218,2840,10,10,pug,90,383,640
1176,2016-01-28 02:12:04+00:00,362,1654,10,10,siberian_husky,141,574,734
1177,2016-01-27 18:42:06+00:00,3084,8445,7,10,unknown,141,540,963
1178,2016-01-27 03:26:56+00:00,736,2290,12,10,siberian_husky,140,1024,768
1179,2016-01-27 01:33:08+00:00,707,1930,10,10,pug,130,768,1024
1180,2016-01-27 00:31:15+00:00,350,1478,13,10,toy_poodle,109,768,1024
1181,2016-01-26 16:12:33+00:00,854,2610,9,10,tibetan_terrier,140,577,1024
1182,2016-01-26 03:09:55+00:00,1463,3553,8,10,unknown,141,576,1024
1183,2016-01-25 22:58:05+00:00,874,2553,10,10,saint_bernard,76,577,1024
1184,2016-01-25 17:35:00+00:00,456,1761,10,10,chihuahua,115,1024,768
1185,2016-01-25 04:49:38+00:00,494,2146,5,10,bloodhound,145,1024,571
1186,2016-01-25 03:16:56+00:00,1000,3657,12,10,shetland_sheepdog,102,1024,768
1187,2016-01-25 02:17:57+00:00,736,2378,12,10,bernese_mountain_dog,65,1024,680
1188,2016-01-25 00:26:41+00:00,6780,17470,13,10,lakeland_terrier,108,768,1024
1189,2016-01-24 18:09:23+00:00,587,2327,11,10,rottweiler,110,577,1024
1190,2016-01-24 03:14:07+00:00,782,2691,11,10,borzoi,141,637,345
1191,2016-01-24 02:48:07+00:00,301,1565,12,10,unknown,72,750,747
1192,2016-01-23 18:09:53+00:00,1093,3245,11,10,golden_retriever,140,577,915
1193,2016-01-23 16:47:25+00:00,1716,3705,10,10,unknown,97,576,1024
1194,2016-01-23 16:22:17+00:00,883,2969,12,10,unknown,101,768,1024
1195,2016-01-23 03:20:44+00:00,1129,3418,13,10,golden_retriever,103,1024,1024
1196,2016-01-23 02:53:03+00:00,458,1946,8,10,kuvasz,109,399,716
1197,2016-01-23 00:21:03+00:00,734,2098,10,10,maltese_dog,111,640,640
1198,2016-01-22 21:39:24+00:00,244,1181,11,10,mexican_hairless,96,764,1024
1199,2016-01-22 18:09:28+00:00,540,1746,11,10,lhasa,144,848,762
1200,2016-01-22 05:07:29+00:00,396,1711,10,10,pembroke,141,576,1024
1201,2016-01-22 03:24:22+00:00,754,2906,11,10,kuvasz,141,575,1024
1202,2016-01-22 02:28:52+00:00,779,2393,9,10,pug,114,750,698
1203,2016-01-21 19:04:15+00:00,364,1503,11,10,unknown,138,438,584
1204,2016-01-21 04:03:58+00:00,910,2527,10,10,malamute,118,577,1024
1205,2016-01-21 03:38:27+00:00,650,2250,12,10,malamute,139,1024,1024
1206,2016-01-21 02:56:40+00:00,1526,3313,10,10,samoyed,91,768,1024
1207,2016-01-21 02:34:07+00:00,325,1271,10,10,standard_poodle,104,768,1024
1208,2016-01-21 01:07:23+00:00,403,1237,12,10,labrador_retriever,89,764,1024
1209,2016-01-20 20:21:00+00:00,609,2219,11,10,pomeranian,141,881,1024
1210,2016-01-20 18:30:32+00:00,1026,2747,9,10,old_english_sheepdog,108,576,1024
1211,2016-01-20 15:44:48+00:00,679,1974,11,10,collie,148,768,1024
1212,2016-01-20 04:13:20+00:00,840,2933,12,10,italian_greyhound,111,576,1024
1213,2016-01-20 04:03:02+00:00,3429,9319,8,10,unknown,138,577,1024
1214,2016-01-20 01:41:08+00:00,570,2002,10,10,toy_poodle,106,576,1024
1215,2016-01-20 00:03:21+00:00,4957,10536,11,10,cocker_spaniel,103,960,960
1216,2016-01-19 21:18:22+00:00,396,1858,12,10,eskimo_dog,52,1024,1024
1217,2016-01-19 18:39:13+00:00,1275,3074,12,10,pembroke,114,728,1024
1218,2016-01-19 03:32:10+00:00,829,2035,13,10,unknown,123,320,568
1219,2016-01-19 03:10:43+00:00,983,2956,9,10,scotch_terrier,137,380,388
1220,2016-01-19 02:59:01+00:00,632,1788,10,10,chihuahua,107,768,1024
1221,2016-01-19 02:36:42+00:00,218,1033,10,10,american_staffordshire_terrier,140,484,500
1222,2016-01-18 18:36:07+00:00,882,2801,9,10,cocker_spaniel,140,768,1024
1223,2016-01-18 17:52:38+00:00,450,1837,10,10,english_springer,141,768,1024
1224,2016-01-18 02:49:58+00:00,761,2445,11,10,pembroke,94,576,1024
1225,2016-01-18 02:21:04+00:00,697,1904,8,10,unknown,79,576,1024
1226,2016-01-18 01:38:15+00:00,701,1884,10,10,ibizan_hound,105,576,1024
1227,2016-01-18 01:22:00+00:00,612,2022,7,10,unknown,127,768,1024
1228,2016-01-17 21:01:41+00:00,313,1256,9,10,cardigan,140,576,1024
1229,2016-01-17 19:27:24+00:00,166,872,12,10,malinois,97,408,210
1230,2016-01-17 18:27:32+00:00,596,2012,8,10,american_staffordshire_terrier,141,633,768
1231,2016-01-17 02:23:42+00:00,613,2347,9,10,papillon,92,623,631
1232,2016-01-17 00:32:18+00:00,647,2109,12,10,pembroke,98,768,1024
1233,2016-01-16 15:40:14+00:00,4024,8349,12,10,golden_retriever,95,882,1024
1234,2016-01-16 04:11:31+00:00,734,2036,13,10,unknown,83,720,1280
1235,2016-01-16 02:02:19+00:00,520,1930,10,10,unknown,137,640,356
1236,2016-01-15 21:52:49+00:00,686,2561,10,10,pug,140,576,1024
1237,2016-01-15 18:24:18+00:00,315,1557,11,10,eskimo_dog,88,768,1024
1238,2016-01-15 02:41:12+00:00,997,2471,12,10,pomeranian,117,768,1024
1239,2016-01-15 02:08:05+00:00,851,2248,12,10,lakeland_terrier,76,577,1024
1240,2016-01-15 01:25:33+00:00,643,2138,11,10,staffordshire_bullterrier,144,640,596
1241,2016-01-14 18:33:48+00:00,760,2197,9,10,miniature_pinscher,106,768,1024
1242,2016-01-14 15:57:26+00:00,464,1765,11,10,pug,140,576,1024
1243,2016-01-14 04:41:12+00:00,521,1729,7,10,rottweiler,72,1024,1024
1244,2016-01-14 03:45:57+00:00,215,1445,12,10,english_springer,57,1024,1024
1245,2016-01-14 03:28:06+00:00,471,1783,11,10,unknown,87,749,858
1246,2016-01-14 02:25:31+00:00,486,1850,10,10,boston_bull,141,768,1024
1247,2016-01-13 16:56:30+00:00,8205,18259,11,10,shih-tzu,141,573,751
1248,2016-01-13 16:36:55+00:00,1704,3939,7,10,great_dane,99,768,1024
1249,2016-01-13 04:23:58+00:00,2016,4873,9,10,pug,75,720,960
1250,2016-01-13 04:10:18+00:00,456,1978,11,10,beagle,138,576,1024
1251,2016-01-13 03:12:26+00:00,2201,5263,11,10,borzoi,120,768,1024
1252,2016-01-13 02:43:46+00:00,857,2124,5,10,unknown,141,1024,768
1253,2016-01-13 02:17:20+00:00,546,2037,11,10,labrador_retriever,126,523,1024
1254,2016-01-12 16:25:26+00:00,2851,7823,11,10,unknown,138,750,719
1255,2016-01-12 03:20:05+00:00,1298,3140,8,10,unknown,138,768,1024
1256,2016-01-12 02:06:41+00:00,1072,3737,12,10,tibetan_mastiff,66,818,1024
1257,2016-01-11 22:56:10+00:00,719,2559,11,10,norwich_terrier,121,575,1024
1258,2016-01-11 18:39:05+00:00,1220,3347,11,10,rottweiler,131,768,1024
1259,2016-01-11 17:50:18+00:00,482,1711,10,10,labrador_retriever,140,638,638
1260,2016-01-11 03:17:53+00:00,777,2945,11,10,yorkshire_terrier,144,640,960
1261,2016-01-11 02:40:19+00:00,503,2004,10,10,german_shepherd,91,1023,682
1262,2016-01-11 01:25:58+00:00,580,1954,10,10,pug,140,1024,674
1263,2016-01-10 05:01:51+00:00,650,2036,11,10,pomeranian,134,1024,682
1264,2016-01-10 03:57:12+00:00,1015,2787,12,10,great_dane,110,639,425
1265,2016-01-10 02:13:27+00:00,357,2239,11,10,rhodesian_ridgeback,88,768,1024
1266,2016-01-10 01:54:44+00:00,557,1648,3,10,unknown,134,576,1024
1267,2016-01-09 23:55:38+00:00,468,1893,11,10,siberian_husky,140,750,740
1268,2016-01-09 21:58:42+00:00,525,1471,8,10,papillon,141,720,1280
1269,2016-01-09 19:31:20+00:00,2551,6763,9,10,yorkshire_terrier,82,682,1024
1270,2016-01-09 03:40:16+00:00,506,2147,9,10,unknown,137,768,1024
1271,2016-01-09 03:24:40+00:00,1311,2920,12,10,chesapeake_bay_retriever,110,320,568
1272,2016-01-09 01:59:19+00:00,689,2649,7,10,lakeland_terrier,109,576,1024
1273,2016-01-08 19:45:39+00:00,13882,29760,14,10,unknown,99,577,1024
1274,2016-01-08 18:43:29+00:00,1035,2753,9,10,collie,133,500,333
1275,2016-01-08 05:00:14+00:00,3525,8495,10,10,golden_retriever,112,768,1024
1276,2016-01-08 04:46:13+00:00,573,2399,10,10,boston_bull,94,889,1023
1277,2016-01-08 04:21:00+00:00,931,2969,11,10,chow,99,784,1024
1278,2016-01-08 03:50:03+00:00,388,1883,11,10,pomeranian,141,768,1024
1279,2016-01-08 01:16:17+00:00,1054,2768,10,10,pug,136,640,641
1280,2016-01-07 20:39:06+00:00,586,2091,11,10,old_english_sheepdog,141,768,1024
1281,2016-01-07 18:41:01+00:00,1257,3702,11,10,bernese_mountain_dog,141,768,1024
1282,2016-01-07 04:48:36+00:00,2764,6170,5,10,unknown,138,768,1024
1283,2016-01-07 03:30:07+00:00,922,2898,12,10,border_collie,139,640,640
1284,2016-01-07 02:38:10+00:00,409,3132,11,10,labrador_retriever,141,768,1024
1285,2016-01-07 01:49:14+00:00,1303,3164,12,10,chow,89,576,1024
1286,2016-01-07 00:59:40+00:00,458,1667,11,10,pembroke,138,768,1024
1287,2016-01-06 23:33:58+00:00,716,1884,5,10,unknown,140,576,1024
1288,2016-01-06 18:14:31+00:00,895,2463,11,10,miniature_schnauzer,140,768,1024
1289,2016-01-06 04:38:35+00:00,3121,8013,10,10,weimaraner,117,1024,747
1290,2016-01-06 02:49:55+00:00,1084,2710,4,10,unknown,141,638,638
1291,2016-01-06 00:54:18+00:00,839,2380,12,10,chihuahua,121,640,798
1292,2016-01-05 21:06:19+00:00,1055,3490,10,10,chihuahua,141,768,1024
1293,2016-01-05 19:42:51+00:00,492,1778,10,10,labrador_retriever,141,638,638
1294,2016-01-05 05:14:53+00:00,2901,7350,12,10,pembroke,62,768,1024
1295,2016-01-05 04:11:44+00:00,182,1113,143,130,golden_retriever,127,119,119
1296,2016-01-05 04:00:18+00:00,1219,3437,121,110,soft-coated_wheaten_terrier,141,872,1024
1297,2016-01-05 02:30:55+00:00,927,1935,6,10,unknown,141,1024,768
1298,2016-01-05 02:09:54+00:00,449,1718,9,10,chihuahua,69,576,1024
1299,2016-01-05 01:44:52+00:00,1027,3134,10,10,kelpie,141,320,426
1300,2016-01-05 01:00:50+00:00,583,1826,10,10,chow,125,540,960
1301,2016-01-04 21:23:02+00:00,416,1823,11,10,unknown,137,576,1024
1302,2016-01-04 19:43:10+00:00,1271,3709,10,10,labrador_retriever,91,720,960
1303,2016-01-04 03:50:08+00:00,999,3442,10,10,bluetick,137,960,640
1304,2016-01-04 03:28:54+00:00,312,1757,10,10,toy_poodle,138,764,1024
